measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
27,Probability of death,554,New Mexico,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.07983514487552720,,
27,Probability of death,554,New Mexico,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.08495876556321280,,
27,Probability of death,554,New Mexico,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.08220489113687650,,
27,Probability of death,554,New Mexico,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,0.000929737887005451,,
27,Probability of death,554,New Mexico,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,2.87312381052751E-05,,
27,Probability of death,554,New Mexico,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,0.0004824852916435030,,
27,Probability of death,554,New Mexico,1,Male,22,All ages,515,Asthma,8,Probability of death,2019,0.0010564334885669800,,
27,Probability of death,554,New Mexico,2,Female,22,All ages,515,Asthma,8,Probability of death,2019,0.001675468572218970,,
27,Probability of death,554,New Mexico,3,Both,22,All ages,515,Asthma,8,Probability of death,2019,0.0013615787687550500,,
27,Probability of death,566,Texas,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2017,0.08069289810926350,,
27,Probability of death,566,Texas,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2017,0.08827924293143020,,
27,Probability of death,566,Texas,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2017,0.08429117165012930,,
27,Probability of death,566,Texas,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2017,0.00040111923956144000,,
27,Probability of death,566,Texas,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2017,1.9899296513538E-05,,
27,Probability of death,566,Texas,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2017,0.0002010500800657800,,
27,Probability of death,566,Texas,1,Male,22,All ages,515,Asthma,8,Probability of death,2017,0.0006788841366046060,,
27,Probability of death,566,Texas,2,Female,22,All ages,515,Asthma,8,Probability of death,2017,0.0012886208923932900,,
27,Probability of death,566,Texas,3,Both,22,All ages,515,Asthma,8,Probability of death,2017,0.0009942319125151150,,
27,Probability of death,570,Washington,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2017,0.07877341617240540,,
27,Probability of death,570,Washington,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2017,0.08189484521897400,,
27,Probability of death,570,Washington,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2017,0.0800778006491982,,
27,Probability of death,570,Washington,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2017,0.0008298051456157260,,
27,Probability of death,570,Washington,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2017,3.29135365514642E-05,,
27,Probability of death,570,Washington,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2017,0.00041605117418313000,,
27,Probability of death,570,Washington,1,Male,22,All ages,515,Asthma,8,Probability of death,2017,0.0008711977759526870,,
27,Probability of death,570,Washington,2,Female,22,All ages,515,Asthma,8,Probability of death,2017,0.0018217546387658200,,
27,Probability of death,570,Washington,3,Both,22,All ages,515,Asthma,8,Probability of death,2017,0.0013594447141615500,,
27,Probability of death,566,Texas,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2018,0.0803529013033012,,
27,Probability of death,566,Texas,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2018,0.08801801525539190,,
27,Probability of death,566,Texas,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2018,0.08398505247474860,,
27,Probability of death,566,Texas,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2018,0.00038860594990781700,,
27,Probability of death,566,Texas,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2018,1.92309327084255E-05,,
27,Probability of death,566,Texas,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2018,0.00019591565652420200,,
27,Probability of death,566,Texas,1,Male,22,All ages,515,Asthma,8,Probability of death,2018,0.0006681883638493730,,
27,Probability of death,566,Texas,2,Female,22,All ages,515,Asthma,8,Probability of death,2018,0.0012398918193146900,,
27,Probability of death,566,Texas,3,Both,22,All ages,515,Asthma,8,Probability of death,2018,0.0009627025766784560,,
27,Probability of death,570,Washington,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2018,0.07596568383963370,,
27,Probability of death,570,Washington,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2018,0.07960348292817140,,
27,Probability of death,570,Washington,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2018,0.07751878861424850,,
27,Probability of death,570,Washington,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2018,0.000801093592915792,,
27,Probability of death,570,Washington,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2018,3.15969657350341E-05,,
27,Probability of death,570,Washington,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2018,0.000398209924851441,,
27,Probability of death,570,Washington,1,Male,22,All ages,515,Asthma,8,Probability of death,2018,0.0008328869045156820,,
27,Probability of death,570,Washington,2,Female,22,All ages,515,Asthma,8,Probability of death,2018,0.0016542541942943300,,
27,Probability of death,570,Washington,3,Both,22,All ages,515,Asthma,8,Probability of death,2018,0.0012578582101801400,,
27,Probability of death,566,Texas,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.07902429058174800,,
27,Probability of death,566,Texas,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.08811235687896010,,
27,Probability of death,566,Texas,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.08341337254163940,,
27,Probability of death,566,Texas,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,0.0003788815570092920,,
27,Probability of death,566,Texas,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,1.80445192460989E-05,,
27,Probability of death,566,Texas,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,0.00019104526158458500,,
27,Probability of death,566,Texas,1,Male,22,All ages,515,Asthma,8,Probability of death,2019,0.0006745157881482690,,
27,Probability of death,566,Texas,2,Female,22,All ages,515,Asthma,8,Probability of death,2019,0.0011656408334522000,,
27,Probability of death,566,Texas,3,Both,22,All ages,515,Asthma,8,Probability of death,2019,0.0009274069258717910,,
27,Probability of death,566,Texas,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.06395880428410350,,
27,Probability of death,566,Texas,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.07593689969511920,,
27,Probability of death,566,Texas,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.06981905546308300,,
27,Probability of death,566,Texas,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,0.00030085181671626400,,
27,Probability of death,566,Texas,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,1.56649304359311E-05,,
27,Probability of death,566,Texas,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,0.0001603046556135100,,
27,Probability of death,566,Texas,1,Male,22,All ages,515,Asthma,8,Probability of death,2020,0.0005981823002623420,,
27,Probability of death,566,Texas,2,Female,22,All ages,515,Asthma,8,Probability of death,2020,0.001034917942156050,,
27,Probability of death,566,Texas,3,Both,22,All ages,515,Asthma,8,Probability of death,2020,0.0008135812797489140,,
27,Probability of death,570,Washington,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.07520393285643230,,
27,Probability of death,570,Washington,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.07848368416078190,,
27,Probability of death,570,Washington,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.07664486143779070,,
27,Probability of death,570,Washington,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,0.0007762608824963200,,
27,Probability of death,570,Washington,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,2.97086907260501E-05,,
27,Probability of death,570,Washington,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,0.00038697418183483600,,
27,Probability of death,570,Washington,1,Male,22,All ages,515,Asthma,8,Probability of death,2019,0.0008221591052827140,,
27,Probability of death,570,Washington,2,Female,22,All ages,515,Asthma,8,Probability of death,2019,0.0015688249259494300,,
27,Probability of death,570,Washington,3,Both,22,All ages,515,Asthma,8,Probability of death,2019,0.0012050910457795700,,
27,Probability of death,570,Washington,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.0692518108595,,
27,Probability of death,570,Washington,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.07384437646966090,,
27,Probability of death,570,Washington,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.07138269480387350,,
27,Probability of death,570,Washington,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,0.000710552073139694,,
27,Probability of death,570,Washington,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,2.77692784481904E-05,,
27,Probability of death,570,Washington,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,0.00036108965838829600,,
27,Probability of death,570,Washington,1,Male,22,All ages,515,Asthma,8,Probability of death,2020,0.0007779009768997150,,
27,Probability of death,570,Washington,2,Female,22,All ages,515,Asthma,8,Probability of death,2020,0.0014852124201480500,,
27,Probability of death,570,Washington,3,Both,22,All ages,515,Asthma,8,Probability of death,2020,0.0011350558313908700,,
27,Probability of death,554,New Mexico,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.06561589406778590,,
27,Probability of death,554,New Mexico,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.07303823391374920,,
27,Probability of death,554,New Mexico,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.06919854845583200,,
27,Probability of death,554,New Mexico,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,0.0007472716349021410,,
27,Probability of death,554,New Mexico,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,2.49034186364751E-05,,
27,Probability of death,554,New Mexico,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,0.0004002046257801800,,
27,Probability of death,554,New Mexico,1,Male,22,All ages,515,Asthma,8,Probability of death,2020,0.0009635740506889460,,
27,Probability of death,554,New Mexico,2,Female,22,All ages,515,Asthma,8,Probability of death,2020,0.0015291877011835200,,
27,Probability of death,554,New Mexico,3,Both,22,All ages,515,Asthma,8,Probability of death,2020,0.0012360626131906400,,
27,Probability of death,555,New York,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2015,0.060503889615672700,,
27,Probability of death,555,New York,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2015,0.06391555740522450,,
27,Probability of death,555,New York,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2015,0.06210927852489980,,
27,Probability of death,555,New York,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2015,0.0002910798699319340,,
27,Probability of death,555,New York,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2015,6.45622841918891E-06,,
27,Probability of death,555,New York,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2015,0.00013345208282862200,,
27,Probability of death,555,New York,1,Male,22,All ages,515,Asthma,8,Probability of death,2015,0.0010685149047991200,,
27,Probability of death,555,New York,2,Female,22,All ages,515,Asthma,8,Probability of death,2015,0.0016877297356886700,,
27,Probability of death,555,New York,3,Both,22,All ages,515,Asthma,8,Probability of death,2015,0.0014040660048788400,,
27,Probability of death,555,New York,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2016,0.05997617393508110,,
27,Probability of death,555,New York,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2016,0.06280701909610640,,
27,Probability of death,555,New York,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2016,0.06127463104903990,,
27,Probability of death,555,New York,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2016,0.0002778423141798760,,
27,Probability of death,555,New York,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2016,6.44612952599819E-06,,
27,Probability of death,555,New York,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2016,0.00012875041051977200,,
27,Probability of death,555,New York,1,Male,22,All ages,515,Asthma,8,Probability of death,2016,0.0010659215747690100,,
27,Probability of death,555,New York,2,Female,22,All ages,515,Asthma,8,Probability of death,2016,0.0015619278735216700,,
27,Probability of death,555,New York,3,Both,22,All ages,515,Asthma,8,Probability of death,2016,0.0013322840426702500,,
27,Probability of death,555,New York,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2013,0.0614359756580294,,
27,Probability of death,555,New York,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2013,0.06301357236477690,,
27,Probability of death,555,New York,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2013,0.0619632249743208,,
27,Probability of death,555,New York,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2013,0.00031110838766052,,
27,Probability of death,555,New York,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2013,7.10177252073295E-06,,
27,Probability of death,555,New York,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2013,0.0001414896966855630,,
27,Probability of death,555,New York,1,Male,22,All ages,515,Asthma,8,Probability of death,2013,0.0011556425691058800,,
27,Probability of death,555,New York,2,Female,22,All ages,515,Asthma,8,Probability of death,2013,0.001637569514980460,,
27,Probability of death,555,New York,3,Both,22,All ages,515,Asthma,8,Probability of death,2013,0.0014211572273170100,,
27,Probability of death,555,New York,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2014,0.06095856516034770,,
27,Probability of death,555,New York,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2014,0.06284940862734150,,
27,Probability of death,555,New York,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2014,0.061728352677729900,,
27,Probability of death,555,New York,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2014,0.0003014891433368760,,
27,Probability of death,555,New York,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2014,6.8988394365735E-06,,
27,Probability of death,555,New York,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2014,0.00013789007529426700,,
27,Probability of death,555,New York,1,Male,22,All ages,515,Asthma,8,Probability of death,2014,0.0011266457948056100,,
27,Probability of death,555,New York,2,Female,22,All ages,515,Asthma,8,Probability of death,2014,0.0017038444270101500,,
27,Probability of death,555,New York,3,Both,22,All ages,515,Asthma,8,Probability of death,2014,0.0014416199636574800,,
27,Probability of death,555,New York,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2017,0.06121692463205910,,
27,Probability of death,555,New York,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2017,0.06409580620471290,,
27,Probability of death,555,New York,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2017,0.06252772906643900,,
27,Probability of death,555,New York,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2017,0.0002744288840219210,,
27,Probability of death,555,New York,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2017,6.19297818470878E-06,,
27,Probability of death,555,New York,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2017,0.00012732322487524600,,
27,Probability of death,555,New York,1,Male,22,All ages,515,Asthma,8,Probability of death,2017,0.001025587166309190,,
27,Probability of death,555,New York,2,Female,22,All ages,515,Asthma,8,Probability of death,2017,0.001538667444639990,,
27,Probability of death,555,New York,3,Both,22,All ages,515,Asthma,8,Probability of death,2017,0.0013004045638912300,,
27,Probability of death,555,New York,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2018,0.06094755968156330,,
27,Probability of death,555,New York,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2018,0.06448202301484740,,
27,Probability of death,555,New York,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2018,0.06263413878258960,,
27,Probability of death,555,New York,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2018,0.00027434502170451900,,
27,Probability of death,555,New York,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2018,5.96468618082117E-06,,
27,Probability of death,555,New York,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2018,0.00012706305820276300,,
27,Probability of death,555,New York,1,Male,22,All ages,515,Asthma,8,Probability of death,2018,0.0009978251668122550,,
27,Probability of death,555,New York,2,Female,22,All ages,515,Asthma,8,Probability of death,2018,0.0015486570394394100,,
27,Probability of death,555,New York,3,Both,22,All ages,515,Asthma,8,Probability of death,2018,0.0012929042196898000,,
27,Probability of death,555,New York,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.06150335394050170,,
27,Probability of death,555,New York,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.06414983348008860,,
27,Probability of death,555,New York,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2019,0.06267076775869900,,
27,Probability of death,555,New York,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,0.00026122522746914000,,
27,Probability of death,555,New York,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,5.59496376083465E-06,,
27,Probability of death,555,New York,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2019,0.00012154500931749100,,
27,Probability of death,555,New York,1,Male,22,All ages,515,Asthma,8,Probability of death,2019,0.0010209552671685100,,
27,Probability of death,555,New York,2,Female,22,All ages,515,Asthma,8,Probability of death,2019,0.001551588710421060,,
27,Probability of death,555,New York,3,Both,22,All ages,515,Asthma,8,Probability of death,2019,0.001303546222488360,,
27,Probability of death,555,New York,1,Male,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.04726772216193460,,
27,Probability of death,555,New York,2,Female,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.0533011608942094,,
27,Probability of death,555,New York,3,Both,22,All ages,508,Chronic respiratory diseases,8,Probability of death,2020,0.05025653925632850,,
27,Probability of death,555,New York,1,Male,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,0.0001943915066864530,,
27,Probability of death,555,New York,2,Female,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,4.65582409491852E-06,,
27,Probability of death,555,New York,3,Both,22,All ages,510,Pneumoconiosis,8,Probability of death,2020,9.79383597716752E-05,,
27,Probability of death,555,New York,1,Male,22,All ages,515,Asthma,8,Probability of death,2020,0.0008681651252793450,,
27,Probability of death,555,New York,2,Female,22,All ages,515,Asthma,8,Probability of death,2020,0.0013408259011851700,,
27,Probability of death,555,New York,3,Both,22,All ages,515,Asthma,8,Probability of death,2020,0.0011070517933026200,,
